,Nome,SMILES,SMILES_Canonic
14342,CAS_NuBBE_jxmss,OC([C@H]1CC=C(CC1)C)(C)C,CC1=CC[C@H](C(C)(C)O)CC1
14343,CAS_NuBBE_jxqbc,O[C@@]1(C(C)C)CC=C(CC1)C,CC1=CC[C@@](O)(C(C)C)CC1
14344,CAS_NuBBE_jxmus,C1(=CCC(=CC1)C)C(C)C,CC1=CCC(C(C)C)=CC1
14345,CAS_NuBBE_jxutd,C1(=C)[C@H]2[C@](C2)(CC1)C(C)C,C=C1CC[C@@]2(C(C)C)C[C@@H]12
14346,CAS_NuBBE_jxuim,C1(=CC[C@@]2([C@H]1C2)C(C)C)C,CC1=CC[C@@]2(C(C)C)C[C@@H]12
14347,CAS_NuBBE_jxmkz,Oc1c(ccc(c1)C)C(C)C,Cc1ccc(C(C)C)c(O)c1
14348,CAS_NuBBE_jxmuq,C1(=CC[C@H](C=C1)C(C)C)C,CC1=CC[C@@H](C(C)C)C=C1
14349,NUBBE_1156 # phenyl tridecanoic acid methyl ester,O=C(OC)CCCCCCCCCCCCc1ccccc1,COC(=O)CCCCCCCCCCCCc1ccccc1
14350,CAS_NuBBE_jxoaa,O(c1ccc(cc1)CC=C)C,C=CCc1ccc(OC)cc1
14351,CAS_NuBBE_jxvmi,O=CC[C@@H]1C(C(=CC1)C)(C)C,CC1=CC[C@H](CC=O)C1(C)C
14352,CAS_NuBBE_jyfze,O[C@H](C=C(C)C)C[C@@H](c1ccc(cc1)C)C,CC(C)=C[C@@H](O)C[C@H](C)c1ccc(C)cc1
14353,CAS_NuBBE_jxzkp,C1(=CC[C@H]2[C@@]([C@@H]1C2)(CCC=C(C)C)C)C,CC(C)=CCC[C@@]1(C)[C@@H]2CC=C(C)[C@H]1C2
14354,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C,CC(C)=CCC[C@@H](C)c1ccc(C)cc1
14355,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C,C=C[C@](C)(O)CCC=C(C)C
14356,CAS_NuBBE_jxuth,O[C@H](C=C)CCCCC,C=C[C@@H](O)CCCCC
14357,CAS_NuBBE_jxqhb,O[C@H](CCCCC)CC,CCCCC[C@@H](O)CC
14358,CAS_NuBBE_jybrb,O1[C@]2([C@@H]1CC/C(=C/CC(/C=C\C2)(C)C)/C)C,C/C1=C\CC(C)(C)/C=C\C[C@@]2(C)O[C@H]2CC1
14359,CAS_NuBBE_jxpkb,O[C@@H]1[C@@]2(C([C@H](C1)CC2)(C)C)C,CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)C2
14360,NUBBE_1157 # phenyl tetradecanoic acid methyl ester,O=C(OC)CCCCCCCCCCCCCc1ccccc1,COC(=O)CCCCCCCCCCCCCc1ccccc1
14361,CAS_NuBBE_jytpg,O[C@H]1CC(=C)[C@H]2[C@H](CCC(=C)C1)C(C2)(C)C,C=C1CC[C@H]2[C@@H](CC2(C)C)C(=C)C[C@H](O)C1
14362,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
14363,CAS_NuBBE_jxwzw,C\1(=C\CC/C(=C\CC(/C=C\C1)(C)C)/C)/C,C/C1=C/CC/C(C)=C\CC(C)(C)/C=C\C1
14364,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C,C=C1[C@@H]2CC[C@@H](C2)C1(C)C
14365,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C,CC1=CC[C@@H]2C[C@H]1C2(C)C
14366,CAS_NuBBE_jxmaz,O=C1[C@@]2(C([C@H](C1)CC2)(C)C)C,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
14367,CAS_NuBBE_jxryw,O(c1c(ccc(c1)C)C(C)C)C,COc1cc(C)ccc1C(C)C
14368,CAS_NuBBE_jxmnv,O(c1c(OC)ccc(c1)CC=C)C,C=CCc1ccc(OC)c(OC)c1
14369,CAS_NuBBE_jxmrw,O(c1c(O)ccc(c1)CC=C)C,C=CCc1ccc(O)c(OC)c1
14370,CAS_NuBBE_jyfbr,C(=C)([C@H]1[C@@](C=C)(CC[C@H](C1)C(=C)C)C)C,C=C[C@@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C
14371,NUBBE_1158 # limonexic acid,C[C@@]12[C@]34[C@H](C(=O)O[C@@H](C5=C[C@H](O)OC5=O)[C@]3(CC[C@@H]1[C@]13[C@@H](C(C)(C)O[C@@H]1CC(=O)OC3)CC2=O)C)O4,CC1(C)O[C@@H]2CC(=O)OC[C@@]23[C@@H]1CC(=O)[C@@]1(C)[C@@H]3CC[C@]2(C)[C@H](C3=C[C@H](O)OC3=O)OC(=O)[C@@H]3O[C@]312
14372,CAS_NuBBE_jyeaz,C\1(=C\C[C@H](C(=C)C)CC/C(=C\CC1)/C)/C,C=C(C)[C@H]1C/C=C(/C)CC/C=C(/C)CC1
14373,CAS_NuBBE_jyekj,C1(=C)[C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@H]12
14374,CAS_NuBBE_jywnc,C12=C(CC[C@@H]([C@H]1C=C(CC2)C)C(C)C)C,CC1=C[C@H]2C(=C(C)CC[C@@H]2C(C)C)CC1
14375,CAS_NuBBE_jxuth,O[C@H](C=C)CCCCC,C=C[C@@H](O)CCCCC
14376,CAS_NuBBE_jxsed,O1[C@]2([C@@H]1CCC(=C)[C@H]1[C@H](CC2)C(C1)(C)C)C,C=C1CC[C@@H]2O[C@]2(C)CC[C@H]2[C@H]1CC2(C)C
14377,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
14378,CAS_NuBBE_jxwzw,C\1(=C\CC/C(=C\CC(/C=C\C1)(C)C)/C)/C,C/C1=C/CC/C(C)=C\CC(C)(C)/C=C\C1
14379,CAS_NuBBE_jygji,O[C@@](C=C)(CC/C=C(/CCC=C(C)C)\C)C,C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C
14380,CAS_NuBBE_jybvp,C1(=C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)C(C)C,C=C[C@]1(C)CCC(C(C)C)=C[C@H]1C(=C)C
14381,CAS_NuBBE_jyfbr,C(=C)([C@H]1[C@@](C=C)(CC[C@H](C1)C(=C)C)C)C,C=C[C@@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C
14382,NUBBE_1159 # 1-methyl-2-phenylquinolin-4(1H)-one,O=C1C=C(c2ccccc2)N(C)c2c1cccc2,Cn1c(-c2ccccc2)cc(=O)c2ccccc21
14383,CAS_NuBBE_jxnzn,C1(=CC[C@@H](CC1)C(=C)C)C,C=C(C)[C@H]1CC=C(C)CC1
14384,CAS_NuBBE_jxntt,C(=C)(C=C)CCC=C(C)C,C=CC(=C)CCC=C(C)C
14385,CAS_NuBBE_jxuzt,C(=C\CC=C(C)C)(/C=C)\C,C=C/C(C)=C/CC=C(C)C
14386,CAS_NuBBE_jyafl,C1(=C(C)C)C/C=C(\CC/C=C(\CC1)/C)/C,CC(C)=C1C/C=C(/C)CC/C=C(/C)CC1
14387,CAS_NuBBE_jxmss,OC([C@H]1CC=C(CC1)C)(C)C,CC1=CC[C@H](C(C)(C)O)CC1
14388,CAS_NuBBE_jygde,C1(=C)[C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@H]12
14389,CAS_NuBBE_jycwl,C1(=C)/C=C\[C@@H](C(C)C)CC/C(=C\CC1)/C,C=C1/C=C\[C@@H](C(C)C)CC/C(C)=C\CC1
14390,CAS_NuBBE_jxxfx,C1(=C)[C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@H]12
14391,CAS_NuBBE_jxwks,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C,CC1=C[C@H]2[C@H](C(C)C)CC[C@](C)(O)[C@H]2CC1
14392,CAS_NuBBE_jxpay,C12=C(CC[C@@H]([C@H]1C=C(CC2)C)C(C)C)C,CC1=C[C@H]2C(=C(C)CC[C@@H]2C(C)C)CC1
14393,NUBBE_1160 # Limonin,O=C1[C@]2([C@@]34O[C@@H]3C(=O)O[C@@H](c3cocc3)[C@@]4(CC[C@H]2[C@@]23[C@@H](CC(=O)OC2)OC([C@@H]3C1)(C)C)C)C,CC1(C)O[C@@H]2CC(=O)OC[C@]23[C@H]1CC(=O)[C@]1(C)[C@H]3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321
14394,CAS_NuBBE_jybtg,C12=CCC(=C[C@H]1[C@H](C(C)C)CC[C@H]2C)C,CC1=C[C@@H]2C(=CC1)[C@H](C)CC[C@H]2C(C)C
14395,CAS_NuBBE_jxqbc,O[C@@]1(C(C)C)CC=C(CC1)C,CC1=CC[C@@](O)(C(C)C)CC1
14396,CAS_NuBBE_jxmus,C1(=CCC(=CC1)C)C(C)C,CC1=CCC(C(C)C)=CC1
14397,CAS_NuBBE_jxutd,C1(=C)[C@H]2[C@](C2)(CC1)C(C)C,C=C1CC[C@@]2(C(C)C)C[C@@H]12
14398,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C,C=C[C@](C)(O)CCC=C(C)C
14399,CAS_NuBBE_jxvxl,C1(=C)[C@H]2[C@H]3[C@@]([C@@H]2CC1)(CC[C@@H]3C(C)C)C,C=C1CC[C@@H]2[C@@H]1[C@@H]1[C@@H](C(C)C)CC[C@@]12C
14400,CAS_NuBBE_jxsed,O1[C@]2([C@@H]1CCC(=C)[C@H]1[C@H](CC2)C(C1)(C)C)C,C=C1CC[C@@H]2O[C@]2(C)CC[C@H]2[C@H]1CC2(C)C
14401,CAS_NuBBE_jyasp,C1(=C)[C@@H]2[C@@](CC[C@H](C2)C(=C)C)(CCC1)C,C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@H]2C1
14402,CAS_NuBBE_jyayu,C1(=CC[C@]23[C@H]1[C@H]2[C@H](C(C)C)CC[C@H]3C)C,CC1=CC[C@@]23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C
14403,CAS_NuBBE_jydba,C\1(=C\[C@H]2C([C@@H]2CC/C(=C\CC1)/C)(C)C)/C,C/C1=C/[C@@H]2[C@@H](CC/C(C)=C\CC1)C2(C)C
14404,NUBBE_1161 # Aromadendrene,CC1(C)[C@H]2[C@@H]1CCC(=C)[C@H]1[C@H]2[C@H](C)CC1,C=C1CC[C@H]2[C@@H]([C@@H]3[C@H](C)CC[C@@H]13)C2(C)C
14405,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
14406,CAS_NuBBE_jxwzu,O[C@]1([C@H]2[C@H](CC1)C(=C)CC[C@@H]1[C@@H]2C1(C)C)C,C=C1CC[C@@H]2[C@@H]([C@@H]3[C@@H]1CC[C@@]3(C)O)C2(C)C
14407,CAS_NuBBE_jxpdb,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C,C[C@H]1CC[C@H]2[C@@H]1[C@@H]1[C@H](CC[C@@]2(C)O)C1(C)C
14408,CAS_NuBBE_jxpcz,C1(=C)[C@@H]2[C@H]([C@@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C,C=C1CC[C@H]2[C@@H]([C@H]3[C@H](C)CC[C@H]13)C2(C)C
14409,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C,CC1=CC[C@@H]2C[C@H]1C2(C)C
14410,CAS_NuBBE_jxnwp,C1(=C)[C@H]2C([C@H](C2)CC1)(C)C,C=C1CC[C@H]2C[C@@H]1C2(C)C
14411,CAS_NuBBE_jxnzn,C1(=CC[C@@H](CC1)C(=C)C)C,C=C(C)[C@H]1CC=C(C)CC1
14412,CAS_NuBBE_jxntt,C(=C)(C=C)CCC=C(C)C,C=CC(=C)CCC=C(C)C
14413,CAS_NuBBE_jyeag,O=C([C@@H]1[C@@H]2[C@@H](C(C)C)CCC(=C)[C@@H]2CC1)C,C=C1CC[C@H](C(C)C)[C@H]2[C@@H](C(C)=O)CC[C@@H]12
14414,CAS_NuBBE_jyrik,O[C@@H]1C(=C)[C@@H]2[C@@]3([C@H](C1)[C@H]2[C@H](CC3)C(C)C)C,C=C1[C@@H](O)C[C@@H]2[C@H]3[C@@H](C(C)C)CC[C@]2(C)[C@@H]13
14415,NUBBE_1162 # Secoisolariciresinol,OC[C@@H]([C@H](CO)Cc1ccc(O)c(OC)c1)Cc1cc(OC)c(O)cc1,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O
14416,CAS_NuBBE_jxpay,C12=C(CC[C@@H]([C@H]1C=C(CC2)C)C(C)C)C,CC1=C[C@H]2C(=C(C)CC[C@@H]2C(C)C)CC1
14417,CAS_NuBBE_jxqbc,O[C@@]1(C(C)C)CC=C(CC1)C,CC1=CC[C@@](O)(C(C)C)CC1
14418,CAS_NuBBE_jxmut,C1(=CC=C(CC1)C)C(C)C,CC1=CC=C(C(C)C)CC1
14419,CAS_NuBBE_jxmus,C1(=CCC(=CC1)C)C(C)C,CC1=CCC(C(C)C)=CC1
14420,CAS_NuBBE_jxutd,C1(=C)[C@H]2[C@](C2)(CC1)C(C)C,C=C1CC[C@@]2(C(C)C)C[C@@H]12
14421,CAS_NuBBE_jxmuu,c1(ccc(cc1)C)C(C)C,Cc1ccc(C(C)C)cc1
14422,CAS_NuBBE_jxnsi,O=Cc1ccc(cc1)C(C)C,CC(C)c1ccc(C=O)cc1
14423,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C,C=C[C@](C)(O)CCC=C(C)C
14424,CAS_NuBBE_jxzor,O1[C@]2([C@@H]1C[C@H](CC2)C(=C)C)C,C=C(C)[C@H]1CC[C@@]2(C)O[C@H]2C1
14425,CAS_NuBBE_jxsed,O1[C@]2([C@@H]1CCC(=C)[C@H]1[C@H](CC2)C(C1)(C)C)C,C=C1CC[C@@H]2O[C@]2(C)CC[C@H]2[C@H]1CC2(C)C
14426,NUBBE_1163 # 20(S)-2-O-acetylsimarolide,C[C@]12[C@@H]3[C@]4(C)[C@H](OC(=O)C[C@@H]4[C@](C(=O)[C@@H]4COC(=O)C4)(C)C[C@H]3OC(=O)C)C[C@@H]1[C@@H](C[C@H](OC(=O)C)C2=O)C,CC(=O)O[C@H]1C[C@@H](C)[C@H]2C[C@H]3OC(=O)C[C@H]4[C@]3(C)[C@H]([C@H](OC(C)=O)C[C@]4(C)C(=O)[C@@H]3COC(=O)C3)[C@]2(C)C1=O
14427,CAS_NuBBE_jycmn,[C@]12([C@@]3([C@H]4[C@@H]3C[C@@H]1[C@H]4[C@@H](CC2)C(C)C)C)C,CC(C)[C@@H]1CC[C@@]2(C)[C@@H]3C[C@H]4[C@@H]([C@@H]31)[C@]42C
14428,CAS_NuBBE_jygmn,O=C(OC/C(=C\CC[C@]1([C@]2([C@@H]3[C@H]2C[C@H]1C3)C)C)/C)C,CC(=O)OC/C(C)=C\CC[C@]1(C)[C@H]2C[C@@H]3[C@H](C2)[C@@]31C
14429,CAS_NuBBE_jxvaq,C1(=CC[C@@H]2[C@@]3([C@H]1[C@H]2[C@H](CC3)C(C)C)C)C,CC1=CC[C@H]2[C@@H]3[C@@H](C(C)C)CC[C@@]2(C)[C@H]13
14430,CAS_NuBBE_jyfzr,O[C@@]1([C@@H]2[C@@]3([C@H]2[C@@H](C(C)C)CC[C@@H]3C)CC1)C,CC(C)[C@H]1CC[C@H](C)[C@]23CC[C@](C)(O)[C@H]2[C@H]13
14431,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
14432,CAS_NuBBE_jxpyo,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C,C[C@H]1CC[C@H]2[C@@H]1[C@@H]1[C@H](CC[C@@]2(C)O)C1(C)C
14433,CAS_NuBBE_jxwzb,O[C@H]1C(=C)[C@H]2C([C@@H](C1)C2)(C)C,C=C1[C@H](O)C[C@H]2C[C@@H]1C2(C)C
14434,CAS_NuBBE_jxsys,O[C@H]1C(=C)[C@H]2C([C@@H](C1)C2)(C)C,C=C1[C@H](O)C[C@H]2C[C@@H]1C2(C)C
14435,CAS_NuBBE_jxwzw,C\1(=C\CC/C(=C\CC(/C=C\C1)(C)C)/C)/C,C/C1=C/CC/C(C)=C\CC(C)(C)/C=C\C1
14436,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C,CC1(C)[C@@H]2CC=C(C=O)[C@H]1C2
14437,NUBBE_1164 # (R)-(+)-Montrifoline,O(C)c1c2c(nc3c1cco3)cc(c(c2)OC[C@H](C(C)(C)O)O)OC,COc1cc2nc3occc3c(OC)c2cc1OC[C@@H](O)C(C)(C)O
14438,CAS_NuBBE_jxplu,OCC1=CC[C@H]2C([C@@H]1C2)(C)C,CC1(C)[C@@H]2CC=C(CO)[C@H]1C2
14439,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C,C=C1[C@@H]2CC[C@@H](C2)C1(C)C
14440,CAS_NuBBE_jyemb,O=C1C(=C)[C@H]2C([C@@H](C1)C2)(C)C,C=C1C(=O)C[C@H]2C[C@@H]1C2(C)C
14441,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C,CC1=CC[C@@H]2C[C@H]1C2(C)C
14442,CAS_NuBBE_jxnwp,C1(=C)[C@H]2C([C@H](C2)CC1)(C)C,C=C1CC[C@H]2C[C@@H]1C2(C)C
14443,CAS_NuBBE_jytfw,O1[C@]2(c3c([C@@H](C1(C)C)CC2)cc(cc3)C)C,Cc1ccc2c(c1)[C@@H]1CC[C@@]2(C)OC1(C)C
14444,CAS_NuBBE_jycdp,O[C@@]12[C@@H](C=C(CC1)C)[C@H](C(C)C)CC[C@@H]2C,CC1=C[C@H]2[C@H](C(C)C)CC[C@H](C)[C@@]2(O)CC1
14445,CAS_NuBBE_jxntt,C(=C)(C=C)CCC=C(C)C,C=CC(=C)CCC=C(C)C
14446,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C,CC1=CCC(=C(C)C)CC1
14447,CAS_NuBBE_jxshe,OC(c1ccc(cc1)C)(C)C,Cc1ccc(C(C)(C)O)cc1
14448,NUBBE_9 # Quercetin-3-O-β-D-xylopyranoside; Reynoutrin,O=C1c2c(cc(cc2OC(=C1O[C@@H]1OC[C@H]([C@H](O)[C@H]1O)O)c1cc(O)c(cc1)O)O)O,O=c1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
14449,NUBBE_93 # Xuxuarine Eβ,O=C1C=C2[C@@]3(C)CC[C@]4(C)CC[C@](C(=O)OC)(C)C[C@H]4[C@]3(C)CC[C@@]2(C)c2cc3O[C@@]4([C@](Oc3c(C)c12)(C1=CC=C2[C@]3(CC[C@@]5(C)[C@@H](C[C@@](C(=O)OC)(C)CC5)[C@]3(C)CC[C@]2(C)C1=CC4=O)C)C)O,COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)[C@]6(O)Oc7cc8c(c(C)c7O[C@]56C)C(=O)C=C5[C@@]8(C)CC[C@@]6(C)[C@@H]7C[C@](C)(C(=O)OC)CC[C@@]7(C)CC[C@]56C)[C@@]4(C)CC[C@@]3(C)[C@@H]2C1
14450,NUBBE_1165 # N-Methylatanine,CC(=CCC1=C(OC)c2c(N(C)C1=O)cccc2)C,COc1c(CC=C(C)C)c(=O)n(C)c2ccccc12
14451,CAS_NuBBE_jycwl,C1(=C)/C=C\[C@@H](C(C)C)CC/C(=C\CC1)/C,C=C1/C=C\[C@@H](C(C)C)CC/C(C)=C\CC1
14452,CAS_NuBBE_jxmut,C1(=CC=C(CC1)C)C(C)C,CC1=CC=C(C(C)C)CC1
14453,CAS_NuBBE_jxmus,C1(=CCC(=CC1)C)C(C)C,CC1=CCC(C(C)C)=CC1
14454,CAS_NuBBE_jxutd,C1(=C)[C@H]2[C@](C2)(CC1)C(C)C,C=C1CC[C@@]2(C(C)C)C[C@@H]12
14455,CAS_NuBBE_jxuim,C1(=CC[C@@]2([C@H]1C2)C(C)C)C,CC1=CC[C@@]2(C(C)C)C[C@@H]12
14456,CAS_NuBBE_jxmuq,C1(=CC[C@H](C=C1)C(C)C)C,CC1=CC[C@@H](C(C)C)C=C1
14457,CAS_NuBBE_jxpzr,C1(=C)C=C[C@@H](CC1)C(C)C,C=C1C=C[C@H](C(C)C)CC1
14458,CAS_NuBBE_jxmuu,c1(ccc(cc1)C)C(C)C,Cc1ccc(C(C)C)cc1
14459,CAS_NuBBE_jxmbe,O=C(O[C@H]1[C@]2(C([C@@H](C1)CC2)(C)C)C)C,CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
14460,CAS_NuBBE_jydba,C\1(=C\[C@H]2C([C@@H]2CC/C(=C\CC1)/C)(C)C)/C,C/C1=C/[C@@H]2[C@@H](CC/C(C)=C\CC1)C2(C)C
14461,NUBBE_1166 # Hesperidin,O[C@H]1[C@@H]([C@H](O[C@@H](Oc2cc(O)c3c(O[C@H](c4cc(O)c(cc4)OC)CC3=O)c2)[C@@H]1O)CO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)O,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O
14462,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
14463,CAS_NuBBE_jxwzu,O[C@]1([C@H]2[C@H](CC1)C(=C)CC[C@@H]1[C@@H]2C1(C)C)C,C=C1CC[C@@H]2[C@@H]([C@@H]3[C@@H]1CC[C@@]3(C)O)C2(C)C
14464,CAS_NuBBE_jxmeu,C1(=C)C([C@@H]2C[C@H]1CC2)(C)C,C=C1[C@@H]2CC[C@@H](C2)C1(C)C
14465,CAS_NuBBE_jxmfg,C1(=CC[C@H]2C([C@@H]1C2)(C)C)C,CC1=CC[C@@H]2C[C@H]1C2(C)C
14466,CAS_NuBBE_jxnwp,C1(=C)[C@H]2C([C@H](C2)CC1)(C)C,C=C1CC[C@H]2C[C@@H]1C2(C)C
14467,CAS_NuBBE_jyfbr,C(=C)([C@H]1[C@@](C=C)(CC[C@H](C1)C(=C)C)C)C,C=C[C@@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C
14468,CAS_NuBBE_jxshf,O[C@H]1C(=CC[C@H](C1)C(=C)C)C,C=C(C)[C@@H]1CC=C(C)[C@H](O)C1
14469,CAS_NuBBE_jxshg,O[C@H]1C(=CC[C@H](C1)C(=C)C)C,C=C(C)[C@@H]1CC=C(C)[C@H](O)C1
14470,CAS_NuBBE_jxmub,O=C1C(=CC[C@H](C1)C(=C)C)C,C=C(C)[C@@H]1CC=C(C)C(=O)C1
14471,CAS_NuBBE_jxnzn,C1(=CC[C@@H](CC1)C(=C)C)C,C=C(C)[C@H]1CC=C(C)CC1
14472,NUBBE_1167 # sucrose,O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@@]1(O[C@@H]([C@H]([C@@H]1O)O)CO)CO)CO)O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
14473,CAS_NuBBE_jxsgy,c1(C(=C)C)ccc(cc1)C,C=C(C)c1ccc(C)cc1
14474,CAS_NuBBE_jxszn,OC([C@H]1C=CC(=CC1)C)(C)C,CC1=CC[C@@H](C(C)(C)O)C=C1
14475,CAS_NuBBE_jxshe,OC(c1ccc(cc1)C)(C)C,Cc1ccc(C(C)(C)O)cc1
14476,CAS_NuBBE_jyrik,O[C@@H]1C(=C)[C@@H]2[C@@]3([C@H](C1)[C@H]2[C@H](CC3)C(C)C)C,C=C1[C@@H](O)C[C@@H]2[C@H]3[C@@H](C(C)C)CC[C@]2(C)[C@@H]13
14477,CAS_NuBBE_jycwl,C1(=C)/C=C\[C@@H](C(C)C)CC/C(=C\CC1)/C,C=C1/C=C\[C@@H](C(C)C)CC/C(C)=C\CC1
14478,CAS_NuBBE_jxpay,C12=C(CC[C@@H]([C@H]1C=C(CC2)C)C(C)C)C,CC1=C[C@H]2C(=C(C)CC[C@@H]2C(C)C)CC1
14479,CAS_NuBBE_jyldv,c12c(ccc(c1)C)[C@@H](CC[C@@H]2C(C)C)C,Cc1ccc2c(c1)[C@@H](C(C)C)CC[C@H]2C
14480,CAS_NuBBE_jycdx,c12c(cc(cc1)C)[C@H](C(C)C)CC=C2C,CC1=CC[C@@H](C(C)C)c2cc(C)ccc21
14481,CAS_NuBBE_jxqbc,O[C@@]1(C(C)C)CC=C(CC1)C,CC1=CC[C@@](O)(C(C)C)CC1
14482,CAS_NuBBE_jyfpu,C1(=C)C=C[C@@]2([C@H]1C2)C(C)C,C=C1C=C[C@@]2(C(C)C)C[C@@H]12
14483,NUBBE_1168 # N-trans-coumaroyltyramine,Oc1ccc(cc1)/C=C/C(=O)NCCc1ccc(cc1)O,O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1
14484,CAS_NuBBE_jxutd,C1(=C)[C@H]2[C@](C2)(CC1)C(C)C,C=C1CC[C@@]2(C(C)C)C[C@@H]12
14485,CAS_NuBBE_jxmuu,c1(ccc(cc1)C)C(C)C,Cc1ccc(C(C)C)cc1
14486,CAS_NuBBE_jxptj,OCc1ccc(cc1)C(C)C,CC(C)c1ccc(CO)cc1
14487,CAS_NuBBE_jxvmi,O=CC[C@@H]1C(C(=CC1)C)(C)C,CC1=CC[C@H](CC=O)C1(C)C
14488,CAS_NuBBE_jybrb,O1[C@]2([C@@H]1CC/C(=C/CC(/C=C\C2)(C)C)/C)C,C/C1=C\CC(C)(C)/C=C\C[C@@]2(C)O[C@H]2CC1
14489,CAS_NuBBE_jxsed,O1[C@]2([C@@H]1CCC(=C)[C@H]1[C@H](CC2)C(C1)(C)C)C,C=C1CC[C@@H]2O[C@]2(C)CC[C@H]2[C@H]1CC2(C)C
14490,CAS_NuBBE_jxxbj,O=C1C=C2[C@]([C@@H]3[C@@H]1C3(C)C)([C@@H](CCC2)C)C,C[C@@H]1CCCC2=CC(=O)[C@@H]3[C@H](C3(C)C)[C@@]21C
14491,CAS_NuBBE_jxuyi,C1(=C2[C@H]([C@H](CC2)C)C[C@@H](CC1)C(=C)C)C,C=C(C)[C@@H]1CCC(C)=C2CC[C@H](C)[C@@H]2C1
14492,CAS_NuBBE_jxuyj,C12=C([C@@H](CC[C@H](C1)C(=C)C)C)CC[C@H]2C,C=C(C)[C@@H]1CC[C@@H](C)C2=C(C1)[C@H](C)CC2
